"","nodeLabel","CpG","correlations"
"cg07902983","VAE91","cg07902983",-0.505763599291
"cg01293485","VAE91","cg01293485",-0.505740779324789
"cg09367817","VAE91","cg09367817",-0.505713145305106
"cg17326451","VAE91","cg17326451",-0.505678735863715
"cg07809176","VAE91","cg07809176",-0.505675596212156
"cg21758451","VAE91","cg21758451",-0.505657044620317
"cg01623825","VAE91","cg01623825",-0.505626770917572
"cg11888747","VAE91","cg11888747",0.505599268687263
"cg02033302","VAE91","cg02033302",-0.505545091402776
"cg18244708","VAE91","cg18244708",-0.505535741928385
"cg18476604","VAE91","cg18476604",-0.505521192474003
"cg27514336","VAE91","cg27514336",-0.505513036062005
"cg09793866","VAE91","cg09793866",-0.50550378055218
"cg05485062","VAE91","cg05485062",-0.505486854321577
"cg26435149","VAE91","cg26435149",0.505474098631621
"cg22038738","VAE91","cg22038738",-0.505440804157193
"cg23142048","VAE91","cg23142048",-0.505438653854634
"cg16385029","VAE91","cg16385029",-0.50542883446083
"cg17840719","VAE91","cg17840719",0.505427461188714
"cg01549929","VAE91","cg01549929",-0.505361174540634
"cg05662664","VAE91","cg05662664",-0.505339415283565
"cg18737081","VAE91","cg18737081",-0.505325328416411
"cg26484108","VAE91","cg26484108",-0.505311964764874
"cg07257628","VAE91","cg07257628",-0.505307756837973
"cg24807850","VAE91","cg24807850",-0.505300535194299
"cg23415916","VAE91","cg23415916",-0.505259077499652
"cg06677089","VAE91","cg06677089",-0.505250053447636
"cg23471067","VAE91","cg23471067",-0.505224639485883
"cg23929036","VAE91","cg23929036",-0.505164647631533
"cg13480898","VAE91","cg13480898",-0.505103097132899
"cg08864819","VAE91","cg08864819",-0.505056906485665
"cg05977696","VAE91","cg05977696",-0.505054214854941
"cg21874682","VAE91","cg21874682",-0.50503461690057
"cg12920333","VAE91","cg12920333",-0.505025005541948
"cg00508334","VAE91","cg00508334",0.504994918300014
"cg06880028","VAE91","cg06880028",0.50495496036481
"cg25333257","VAE91","cg25333257",-0.504952563354663
"cg04583813","VAE91","cg04583813",-0.504890561077812
"cg06909503","VAE91","cg06909503",0.504877584713908
"cg22845855","VAE91","cg22845855",-0.504860311199073
"cg11847964","VAE91","cg11847964",-0.504827228959822
"cg20375836","VAE91","cg20375836",-0.504815590777055
"cg11731671","VAE91","cg11731671",0.504805006339786
"cg02149376","VAE91","cg02149376",0.504795596459601
"cg22529184","VAE91","cg22529184",-0.50478609678452
"cg18355562","VAE91","cg18355562",-0.504777723056654
"cg26216618","VAE91","cg26216618",0.504775464047292
"cg22689909","VAE91","cg22689909",0.504774851239388
"cg00637361","VAE91","cg00637361",0.504767693152916
"cg12077889","VAE91","cg12077889",-0.504722151152314
"cg15035360","VAE91","cg15035360",-0.504695046259742
"cg04717045","VAE91","cg04717045",-0.504674648416122
"cg00347775","VAE91","cg00347775",0.504664559007932
"cg03594078","VAE91","cg03594078",-0.504631567884829
"cg07223632","VAE91","cg07223632",-0.504628355200539
"cg07986199","VAE91","cg07986199",0.50461635233677
"cg02556155","VAE91","cg02556155",0.504598874927355
"cg09513758","VAE91","cg09513758",-0.504595136479949
"cg20317437","VAE91","cg20317437",-0.504586974986151
"cg16936289","VAE91","cg16936289",0.504553704817767
"cg20918393","VAE91","cg20918393",-0.50453985846768
"cg00445126","VAE91","cg00445126",0.504537661181386
"cg17130457","VAE91","cg17130457",0.504513447712669
"cg12129839","VAE91","cg12129839",-0.504494702696989
"cg11639708","VAE91","cg11639708",-0.504469510836645
"cg09342417","VAE91","cg09342417",-0.504464287362088
"cg16930746","VAE91","cg16930746",-0.504464120308594
"cg21113446","VAE91","cg21113446",0.504463888928736
"cg19672873","VAE91","cg19672873",-0.504442233451942
"cg13086983","VAE91","cg13086983",-0.504427597657433
"cg25814149","VAE91","cg25814149",-0.50435968058292
"cg13780428","VAE91","cg13780428",-0.504342897544363
"cg14652227","VAE91","cg14652227",0.504334626430388
"cg24507760","VAE91","cg24507760",-0.50430926270912
"cg22785852","VAE91","cg22785852",-0.504284048272423
"cg05309989","VAE91","cg05309989",0.504252743733935
"cg17859502","VAE91","cg17859502",-0.504221878496187
"cg16227251","VAE91","cg16227251",-0.504219151502485
"cg16736889","VAE91","cg16736889",0.504213244345411
"cg18403548","VAE91","cg18403548",-0.504212506052386
"cg07052568","VAE91","cg07052568",-0.504210245003893
"cg23505644","VAE91","cg23505644",-0.504205821144638
"cg09579869","VAE91","cg09579869",-0.504204869492259
"cg26579550","VAE91","cg26579550",-0.504194217333482
"cg24490227","VAE91","cg24490227",0.504184833487478
"cg22512803","VAE91","cg22512803",0.504167168148929
"cg07974891","VAE91","cg07974891",-0.5041636324703
"cg18066206","VAE91","cg18066206",-0.504138414991504
"cg01078446","VAE91","cg01078446",-0.504118985274167
"cg06273422","VAE91","cg06273422",-0.504082245911849
"cg18705931","VAE91","cg18705931",0.504005132965323
"cg03290977","VAE91","cg03290977",0.503983825369669
"cg09448677","VAE91","cg09448677",0.503955929903573
"cg16874347","VAE91","cg16874347",-0.503913524224496
"cg22965943","VAE91","cg22965943",-0.503909336089521
"cg19049860","VAE91","cg19049860",-0.503870528542721
"cg24107728","VAE91","cg24107728",0.503867676227677
"cg17983217","VAE91","cg17983217",0.503830613917848
"cg07640412","VAE91","cg07640412",-0.503803417887529
"cg24370375","VAE91","cg24370375",-0.503759369453124
"cg22243039","VAE91","cg22243039",-0.503756946509649
"cg17034959","VAE91","cg17034959",0.503755238368058
"cg24278165","VAE91","cg24278165",0.503753622575494
"cg15047774","VAE91","cg15047774",0.503740385254733
"cg24833464","VAE91","cg24833464",-0.503712030634609
"cg15167202","VAE91","cg15167202",-0.503686889213269
"cg08642292","VAE91","cg08642292",-0.50365648415215
"cg08274518","VAE91","cg08274518",-0.503571726128001
"cg12252865","VAE91","cg12252865",-0.503554337956338
"cg21752660","VAE91","cg21752660",-0.503549079187792
"cg20384941","VAE91","cg20384941",-0.503544094283093
"cg21161403","VAE91","cg21161403",-0.503539057726077
"cg24724689","VAE91","cg24724689",0.503531223484686
"cg17362927","VAE91","cg17362927",-0.503469286599919
"cg24401656","VAE91","cg24401656",-0.503459749196394
"cg03536664","VAE91","cg03536664",-0.503429204000445
"cg05753046","VAE91","cg05753046",-0.503418714583584
"cg07615364","VAE91","cg07615364",0.50341720338292
"cg11288686","VAE91","cg11288686",-0.503416502816131
"cg06682330","VAE91","cg06682330",-0.503259208675684
"cg13095627","VAE91","cg13095627",-0.503230072948237
"cg08500510","VAE91","cg08500510",-0.503222018903663
"cg07011711","VAE91","cg07011711",-0.503198252518882
"cg01733904","VAE91","cg01733904",0.503182855753445
"cg02595061","VAE91","cg02595061",0.503157841043425
"cg14617041","VAE91","cg14617041",0.503156606080548
"cg17609809","VAE91","cg17609809",-0.503139608450272
"cg19254176","VAE91","cg19254176",-0.503121776427559
"cg02183373","VAE91","cg02183373",-0.503111457120456
"cg24850334","VAE91","cg24850334",-0.503109851996835
"cg22299191","VAE91","cg22299191",-0.503096898310132
"cg17588455","VAE91","cg17588455",-0.503090455025555
"cg13043815","VAE91","cg13043815",-0.503086428783747
"cg03333699","VAE91","cg03333699",0.503075655606292
"cg26205890","VAE91","cg26205890",-0.50306754624147
"cg27434086","VAE91","cg27434086",-0.503027049078263
"cg18695800","VAE91","cg18695800",-0.503017601683018
"cg10501210","VAE91","cg10501210",-0.502910224274773
"cg14843888","VAE91","cg14843888",-0.50290086889938
"cg19062108","VAE91","cg19062108",0.50289657927733
"cg00004775","VAE91","cg00004775",-0.50285820170855
"cg23631385","VAE91","cg23631385",-0.502813705318198
"cg06477069","VAE91","cg06477069",-0.502788835478041
"cg19719207","VAE91","cg19719207",-0.50277180266553
"cg20084577","VAE91","cg20084577",-0.502763953876286
"cg26729368","VAE91","cg26729368",-0.502762645517052
"cg11818555","VAE91","cg11818555",-0.502757113990173
"cg06131630","VAE91","cg06131630",-0.502723812808317
"cg14392985","VAE91","cg14392985",-0.502678776123357
"cg20151301","VAE91","cg20151301",0.502630773653257
"cg22855764","VAE91","cg22855764",-0.502608047651613
"cg07072391","VAE91","cg07072391",-0.502595014234114
"cg13144783","VAE91","cg13144783",0.502584972638721
"cg16393955","VAE91","cg16393955",-0.502549927219782
"cg15959205","VAE91","cg15959205",-0.50254697739498
"cg26864950","VAE91","cg26864950",-0.502489051479935
"cg03792788","VAE91","cg03792788",0.50242207163875
"cg17466795","VAE91","cg17466795",0.502415108077181
"cg16449012","VAE91","cg16449012",-0.502394419209106
"cg09262100","VAE91","cg09262100",-0.502375404807849
"cg02366931","VAE91","cg02366931",-0.50234615498057
"cg26952803","VAE91","cg26952803",-0.502304582371538
"cg14538319","VAE91","cg14538319",-0.502265283310952
"cg01014224","VAE91","cg01014224",-0.502255109100403
"cg15133564","VAE91","cg15133564",-0.502252245493177
"cg21182715","VAE91","cg21182715",-0.502236196302208
"cg01875784","VAE91","cg01875784",0.502180617070567
"cg01069808","VAE91","cg01069808",-0.502162922418161
"cg18166655","VAE91","cg18166655",-0.502137285981716
"cg02988775","VAE91","cg02988775",-0.502089499097137
"cg26043955","VAE91","cg26043955",0.50207125909408
"cg10064322","VAE91","cg10064322",0.502047260405492
"cg19640007","VAE91","cg19640007",-0.502047166440925
"cg19198919","VAE91","cg19198919",-0.50200514738156
"cg06660160","VAE91","cg06660160",-0.502001386370957
"cg18572200","VAE91","cg18572200",-0.501963451532947
"cg09120171","VAE91","cg09120171",-0.501962274011221
"cg16427513","VAE91","cg16427513",-0.501950986995102
"cg19088141","VAE91","cg19088141",-0.501919596118052
"cg13807254","VAE91","cg13807254",-0.501916139564347
"cg13504933","VAE91","cg13504933",-0.501819879726812
"cg03917666","VAE91","cg03917666",0.501817578254587
"cg22871622","VAE91","cg22871622",-0.501772249713666
"cg11186282","VAE91","cg11186282",-0.501760037571955
"cg07636338","VAE91","cg07636338",-0.501693443179194
"cg15377758","VAE91","cg15377758",-0.501654428110683
"cg23867146","VAE91","cg23867146",-0.501622533852026
"cg24064594","VAE91","cg24064594",0.501544702641191
"cg25742035","VAE91","cg25742035",-0.501543310687457
"cg17084863","VAE91","cg17084863",-0.501537264110975
"cg04332373","VAE91","cg04332373",0.501518321244269
"cg02843201","VAE91","cg02843201",-0.501516260735552
"cg09093150","VAE91","cg09093150",0.501512575173663
"cg13917614","VAE91","cg13917614",-0.501510991199538
"cg24777564","VAE91","cg24777564",-0.501491842563185
"cg24270542","VAE91","cg24270542",0.501400603777205
"cg01478234","VAE91","cg01478234",-0.501333599521023
"cg20571913","VAE91","cg20571913",-0.50127932827197
"cg19662895","VAE91","cg19662895",-0.501222330310697
"cg26504229","VAE91","cg26504229",-0.501145610976655
"cg09444036","VAE91","cg09444036",-0.501138608503443
"cg10275917","VAE91","cg10275917",-0.50112377409548
"cg05392244","VAE91","cg05392244",0.501110420251481
"cg13577149","VAE91","cg13577149",-0.501086366130221
"cg23956680","VAE91","cg23956680",-0.501045463888837
"cg02747822","VAE91","cg02747822",-0.501035112622598
"cg22395255","VAE91","cg22395255",-0.501033123703149
"cg05051606","VAE91","cg05051606",-0.501032296233723
"cg15998773","VAE91","cg15998773",-0.501023400440906
"cg20873416","VAE91","cg20873416",-0.500998615840558
"cg11845292","VAE91","cg11845292",-0.500991165792765
"cg08729059","VAE91","cg08729059",-0.500984735931698
"cg01988891","VAE91","cg01988891",0.500975709429184
"cg13468214","VAE91","cg13468214",-0.500967641092304
"cg16996682","VAE91","cg16996682",0.50095823658088
"cg14534848","VAE91","cg14534848",0.50091945069307
"cg01040624","VAE91","cg01040624",-0.500912440139527
"cg01017395","VAE91","cg01017395",-0.500864770026976
"cg22933449","VAE91","cg22933449",-0.500852789544716
"cg11647944","VAE91","cg11647944",-0.500845154797546
"cg12016405","VAE91","cg12016405",-0.500842437470421
"cg27650480","VAE91","cg27650480",-0.50083649653204
"cg11807143","VAE91","cg11807143",-0.500804734082431
"cg18669388","VAE91","cg18669388",0.500790672254339
"cg01988285","VAE91","cg01988285",-0.500786015103874
"cg24484138","VAE91","cg24484138",-0.500778886412967
"cg00832457","VAE91","cg00832457",-0.500762114545107
"cg21502086","VAE91","cg21502086",-0.500755552651917
"cg23637354","VAE91","cg23637354",-0.50075223819795
"cg22900115","VAE91","cg22900115",-0.500748443507905
"cg15910301","VAE91","cg15910301",-0.500730247133417
"cg13052954","VAE91","cg13052954",0.500723292948224
"cg00718036","VAE91","cg00718036",-0.500708430574509
"cg11869193","VAE91","cg11869193",0.500699372254231
"cg14800603","VAE91","cg14800603",-0.500697432557103
"cg25451194","VAE91","cg25451194",-0.500684351347061
"cg18180339","VAE91","cg18180339",-0.500659227507366
"cg11855117","VAE91","cg11855117",-0.500638846456841
"cg05461140","VAE91","cg05461140",-0.500635590448672
"cg25480785","VAE91","cg25480785",0.500601105452675
"cg26779305","VAE91","cg26779305",-0.500544573000369
"cg27031099","VAE91","cg27031099",0.500496039643538
"cg21975834","VAE91","cg21975834",-0.500487790896928
"cg23193616","VAE91","cg23193616",-0.500423438592214
"cg01709312","VAE91","cg01709312",-0.500422626469887
"cg23870587","VAE91","cg23870587",-0.500419674911295
"cg11549417","VAE91","cg11549417",0.500389624771693
"cg23116540","VAE91","cg23116540",-0.50038740989262
"cg24376793","VAE91","cg24376793",-0.500375732246006
"cg04554272","VAE91","cg04554272",0.500357071825148
"cg21718735","VAE91","cg21718735",-0.500356139827156
"cg08969855","VAE91","cg08969855",-0.500310110612958
"cg23126129","VAE91","cg23126129",-0.500307842316473
"cg14282656","VAE91","cg14282656",-0.500293533932423
"cg04216240","VAE91","cg04216240",-0.500292398292126
"cg19219423","VAE91","cg19219423",0.500242516530691
"cg18282388","VAE91","cg18282388",-0.500219871876535
"cg08285033","VAE91","cg08285033",-0.500192971512438
"cg26672573","VAE91","cg26672573",0.500161855687969
"cg01432609","VAE91","cg01432609",-0.500125336004198
"cg07133479","VAE91","cg07133479",-0.500112794124788
"cg21354781","VAE91","cg21354781",0.500073709186524
"cg19911494","VAE91","cg19911494",-0.500071950706775
"cg07366670","VAE91","cg07366670",0.500023351696614
"cg11521470","VAE91","cg11521470",0.500019599019585
"cg26675129","VAE91","cg26675129",-0.500010494741101
